㒳,5613051,"來陽三開 上良㢡"
㒴,5613054,"見魂一合 入古忽"
兩,5613057,"來陽三開 上良㢡"
𠓭,5613060,"來覃一開 上盧感"
八,5613063,"幫山二開 入博拔"
公,5613066,"見東一開 平古紅"
六,5613069,"來東三開 入力竹"
兮,5613072,"匣齊四開 平胡雞"
共,5613075,"見鍾三開 平九容"
兵,5613078,"幫庚三開 平甫明"
其,5613081,"群之三開 平渠之"
具,5613084,"群虞三合 去其遇"
典,5613087,"端先四開 上多殄"
兹,5613090,"從之三開 平疾之"
㒸,5613093,"邪脂三合 去徐醉"
兼,5613096,"見添四開 平古甜"
𠔙,5613099,"端冬一開 平都宗"
兾,5613102,"見脂三開 去几利-重鈕"
冀,5613108,"見脂三開 去几利-重鈕"
𠔺,5613111,"溪咸二開 平苦咸"
㒹,5613114,"端先四開 平都年"
冂,5613117,"明青四開 入莫狄"
𠔼,5613121,"明侯一開 去莫候"
冃,5613124,"明豪一開 去莫報"
内,5613128,"泥灰一合 去奴對"
冉,5613131,"日鹽三開 平汝鹽"
冊,5613134,"初耕二開 入楚革"
冋,5613137,"見青四合 平古螢"
再,5613140,"精咍一開 去作代"
冎,5613143,"見麻二合 上古瓦"
冑,5613146,"澄尤三開 去直祐"
冒,5613149,"明豪一開 去莫報"
冕,5613155,"明仙三開 上亡辨-重鈕"
㒼,5613158,"明桓一合 平母官"
最,5613161,"精泰一合 去祖外"
㒽,5613164,"溪仙三合 平丘圓-重鈕"
𠕣,5613167,"溪咸二開 入苦洽"
㒾,5613170,"以支三開 去以豉"
冘,5613173,"以尤三開 平以周"
冞,5613176,"明支三開 平武移"
冟,5613179,"書清三開 入施隻"
冠,5613182,"見桓一合 平古丸"
冡,5613185,"明東一開 平莫紅"
冢,5613188,"知鍾三開 上知隴"
冤,5613191,"影元三合 平於袁"
冥,5613194,"明青四開 平莫經"
㓃,5613197,"端模一開 去當故"
㓄,5613200,"知侵三開 去知鴆-重鈕"
冫,5613204,"幫蒸三開 平筆陵"
冬,5613207,"端冬一開 平都宗"
冰,5613210,"幫蒸三開 平筆陵"
冱,5613213,"匣模一開 去胡誤"
𠖶,5613216,"清侵三開 去七鴆"
况,5613219,"曉陽三合 去許訪"
冶,5613222,"以麻三開 上羊者"
冷,5613225,"來青四開 平郎丁"
冸,5613230,"滂桓一合 去普半"
冹,5613231,"幫文三合 入分勿"
𠖷,5613234,"見青四合 上古迥"
冽,5613237,"來仙三開 入良辥"
㓊,5613240,"定東一開 去徒弄"
𠗂,5613243,"匣唐一開 入下各"
𠗉,5613246,"匣添四開 入胡頰"
凄,5613249,"清齊四開 平七稽"
凅,5613252,"見模一開 去古暮"
准,5613255,"章諄三合 上之尹"
凇,5613258,"心鍾三開 平息恭"
凈,5613261,"初耕二開 平楚耕"
凉,5613264,"來陽三開 平呂章"
凊,5613267,"清清三開 去七政"
凋,5613270,"端蕭四開 平都聊"
凌,5613273,"來蒸三開 平力膺"
凍,5613278,"端東一開 平德紅"
𠗨,5613281,"定添四開 入徒協"
凓,5613284,"來眞三開 入力質"
凔,5613287,"清唐一開 平七岡"
𠗲,5613290,"來蒸三開 平力膺"
𠗴,5613293,"匣覃一開 平胡男"
㓖,5613296,"幫眞三開 入卑吉"
𠗺,5613298,"以支三開 平弋支"
𠘂,5613301,"心侯一開 平速侯"
凘,5613304,"心支三開 平息移"
凙,5613307,"定唐一開 入徒落"
凚,5613310,"群侵三開 上渠飲-重鈕"
凜,5613313,"群侵三開 平巨金-重鈕"
凝,5613316,"疑蒸三開 平魚陵"
几,5613319,"見脂三開 上居履"
凡,5613322,"並凡三合 平符咸"
𠘯,5613325,"娘尤三開 上女久"
𠘱,5613328,"章眞三開 上章忍"
凭,5613330,"並蒸三開 平扶冰"
凰,5613334,"匣唐一合 平胡光"
凱,5613337,"溪咍一開 上苦亥"
凳,5613340,"端登一開 去都鄧"
凵,5613343,"溪凡三合 上丘犯"
凶,5613346,"曉鍾三開 平許容"
𠙶,5613349,"影侯一開 上烏后"
凷,5613352,"溪灰一合 去苦對"
凸,5613355,"定魂一合 入陀骨"
凹,5613358,"影咸二開 入烏洽"
出,5613361,"昌脂三合 去尺類"
函,5613364,"匣覃一開 平胡男"
𠚜,5613367,"透豪一開 平土刀"
刀,5613370,"端豪一開 平都勞"
刁,5613373,"端蕭四開 平都聊"
刃,5613376,"日眞三開 去而振"
分,5613383,"幫文三合 平府文"
刈,5613389,"疑廢三開 去魚肺"
𠚥,5613392,"端蕭四開 平都聊"
刊,5613395,"溪寒一開 平苦寒"
刌,5613398,"清魂一合 上倉本"
㓚,5613401,"見東一開 平古紅"
刎,5613404,"明文三合 上武粉"
刏,5613407,"群微三開 平渠希"
刑,5613410,"匣青四開 平戸經"
划,5613413,"匣麻二合 平戸花"
刓,5613416,"疑桓一合 平五丸"
刕,5613419,"來脂三開 平力脂"
刖,5613422,"疑元三合 入魚厥"
列,5613425,"知虞三合 平陟輸"
㓝,5613428,"匣青四開 平戸經"
𠛂,5613431,"初陽三開 平初良"
𠛉,5613434,"溪山二開 入恪八"
刜,5613437,"並文三合 入符弗"
初,5613440,"初魚三開 平楚居"
刞,5613443,"清魚三開 去七慮"
刡,5613446,"明眞三開 上武盡"
刢,5613449,"來青四開 平郎丁"
判,5613452,"滂桓一合 去普半"
別,5613455,"並仙三開 入皮列-重鈕"
利,5613458,"來脂三開 去力至"
刪,5613461,"生刪二開 平所姦"
㓠,5613464,"端添四開 上多忝"
𠛎,5613467,"見侯一開 平古侯"
𠛐,5613470,"章祭三開 去征例"
𠛑,5613473,"匣先四開 平胡田"
刮,5613476,"見刪二合 入古䫄"
到,5613479,"端豪一開 去都導"
刲,5613482,"溪齊四合 平苦圭"
刳,5613485,"溪模一開 平苦胡"
剁,5613488,"端戈一合 去都唾"
刵,5613491,"日之三開 去仍吏"
制,5613494,"章祭三開 去征例"
刷,5613497,"生刪二合 入數刮"
刹,5613500,"初刪二開 入初鎋"
刺,5613503,"清支三開 去七賜"
刻,5613506,"溪登一開 入苦得"
刾,5613509,"清支三開 去七賜"
㓢,5613512,"來唐一開 入盧各"
㓣,5613515,"溪咸二開 入苦洽"
㓤,5613518,"溪山二開 入恪八"
𠛮,5613521,"清仙三合 平此緣"
𠛱,5613525,"精桓一合 入姊末"
𠛺,5613528,"滂虞三合 上芳武"
剃,5613531,"透齊四開 去他計"
剄,5613534,"見青四開 上古挺"
剅,5613537,"來侯一開 平落侯"
剆,5613540,"來歌一開 平魯何"
則,5613543,"精登一開 入子德"
剈,5613546,"影先四合 平烏玄"
剉,5613549,"清戈一合 去麤卧"
削,5613552,"心陽三開 入息約"
剋,5613555,"溪登一開 入苦得"
剌,5613558,"來寒一開 入盧達"
前,5613561,"從先四開 平昨先"
剏,5613564,"初陽三開 去初亮"
𠜓,5613567,"透青四開 入他歷"
𠜖,5613570,"來桓一合 入郎活"
𠜙,5613573,"幫模一開 去愽故"
剒,5613576,"清唐一開 入倉各"
剔,5613579,"透青四開 入他歷"
剖,5613582,"滂虞三合 上芳武"
剗,5613585,"初山二開 上初限"
剚,5613588,"莊之三開 去側吏"
剛,5613591,"見唐一開 平古郎"
剜,5613594,"影桓一合 平一丸"
剞,5613598,"見支三開 上居綺-重鈕"
剟,5613600,"端桓一合 入丁括"
剠,5613603,"群庚三開 平渠京"
剡,5613606,"以鹽三開 上以冉"
剢,5613609,"端東一開 入丁木"
剝,5613612,"幫江二開 入北角"
𠜱,5613615,"滂齊四開 平匹迷"
𠜲,5613618,"影麻二開 平於加"
𠜵,5613621,"見山二開 入古黠"
𠜶,5613624,"泥豪一開 上奴晧"
𠜻,5613627,"曉耕二合 入呼麥"
𠜾,5613630,"見祭三合 去居衛-重鈕"
𠝃,5613633,"影先四合 平烏玄"
剨,5613636,"曉耕二合 入呼麥"
剪,5613639,"精仙三開 上即淺"
剫,5613642,"定唐一開 入徒落"
剬,5613645,"端桓一合 平多官"
剭,5613648,"影東一開 入烏谷"
剮,5613651,"見麻二合 上古瓦"
副,5613654,"滂尤三開 去敷救"
剰,5613657,"船蒸三開 去實證"
剶,5613660,"精仙三合 平子泉"
㓱,5613663,"定侯一開 平度侯"
㓳,5613666,"端齊四開 平都奚"
𠝟,5613669,"影庚三開 上於丙"
𠝤,5613672,"昌鍾三開 平尺容"
𠝥,5613675,"溪齊四合 平苦圭"
割,5613678,"見寒一開 入古達"
剴,5613681,"見咍一開 平古哀"
創,5613684,"初陽三開 平初良"
㓷,5613687,"疑祭三開 去牛例-重鈕"
㓹,5613690,"清祭三合 去此芮"
㓺,5613693,"見元三開 平居言"
㓻,5613696,"見唐一開 平古郎"
𠞂,5613699,"心齊四開 平先稽"
𠞇,5613702,"滂齊四開 去匹詣"
𠞈,5613705,"端談一開 入都榼"
𠞉,5613708,"來眞三開 入力質"
剸,5613714,"定桓一合 平度官"
剹,5613717,"來東三開 入力竹"
剺,5613720,"來之三開 平里之"
剻,5613723,"滂登一開 上普等"
剽,5613726,"並宵三開 平符霄"
剾,5613729,"影侯一開 平烏侯"
㓼,5613732,"初臻三開 入初栗"
㓽,5613735,"崇東三開 平鋤弓"
𠞩,5613738,"初臻三開 入初栗"
𠞭,5613741,"來侯一開 平落侯"
𠞮,5613744,"初陽三開 上初兩"
𠞰,5613747,"精宵三開 上子小"
𠞱,5613750,"群眞三開 去渠遴-重鈕"
劀,5613753,"見山二合 入古滑"
劁,5613756,"從宵三開 平昨焦"
劂,5613759,"見元三合 入居月"
劃,5613762,"匣耕二合 入胡麥"
劄,5613765,"知咸二開 入竹洽"
㔂,5613768,"來眞三開 去良刃"
㔄,5613771,"心鍾三開 入相玉"
㔆,5613774,"從覃一開 上徂感"
𠟂,5613777,"清登一開 去千鄧"
𠟃,5613780,"精魂一合 上兹損"
𠟉,5613783,"章仙三開 上旨善"
𠟌,5613786,"滂虞三合 上芳武"
𠟍,5613789,"昌鍾三開 平尺容"
𠟎,5613792,"疑唐一開 入五各"
劇,5613795,"群庚三開 入奇逆"
劈,5613798,"滂青四開 入普擊"
劉,5613801,"來尤三開 平力求"
劋,5613807,"精蕭四開 上子了"
劌,5613810,"見祭三合 去居衛-重鈕"
劍,5613813,"見嚴三開 去居欠"
㔊,5613816,"章仙三開 上旨善"
𠟪,5613819,"清鹽三開 入七接"
𠟭,5613822,"精登一開 入子德"
𠟯,5613825,"精宵三開 上子小"
𠟴,5613828,"初之三開 上初紀"
劐,5613831,"曉唐一合 入虚郭"
劑,5613834,"精支三合 平遵爲"
劓,5613837,"疑脂三開 去魚器-重鈕"
劔,5613840,"見嚴三開 去居欠"
㔋,5613843,"匣銜二開 上胡黤"
㔌,5613846,"從侯一開 平徂鉤"
㔍,5613849,"初刪二合 入初刮"
𠟻,5613853,"精登一開 入子德"
𠟼,5613856,"匣刪二合 平戸關"
𠟽,5613859,"見山二合 入古滑"
𠠃,5613862,"清鹽三開 平七廉"
劕,5613865,"章眞三開 入之日"
㔎,5613868,"疑眞三開 入魚乙-重鈕"
㔏,5613871,"來青四開 入郎擊"
𠠍,5613874,"來脂三開 平力脂"
𠠎,5613877,"溪唐一合 入苦郭"
𠠗,5613880,"來鹽三開 入良涉"
𠠜,5613883,"影耕二開 平烏莖"
㔒,5613886,"匣齊四合 平戸圭"
劗,5613889,"從桓一合 平在丸"
劘,5613892,"明戈一合 平莫婆"
𠠫,5613895,"來齊四開 去郎計"
劙,5613898,"來支三開 平呂支"
力,5613901,"來蒸三開 入林直"
劜,5613904,"影刪二開 入乙鎋"
𠠳,5613907,"見尤三開 平居求"
𠠵,5613910,"滂元三合 去芳万"
功,5613913,"見東一開 平古紅"
加,5613916,"見麻二開 平古牙"
㔓,5613919,"見元三開 上居偃"
劣,5613922,"來仙三合 入力輟"
劤,5613925,"見欣三開 去居焮"
劥,5613928,"溪庚二開 平客庚"
劦,5613931,"匣添四開 入胡頰"
助,5613934,"崇魚三開 去牀據"
努,5613937,"泥模一開 上奴古"
劫,5613940,"見嚴三開 入居怯"
劬,5613943,"群虞三合 平其俱"
劭,5613946,"常宵三開 去寔照"
劮,5613950,"以眞三開 入夷質"
㔗,5613953,"並微三合 去扶沸"
𠡂,5613956,"並眞三開 入房密-重鈕"
𠡃,5613959,"精歌一開 去則箇"
劵,5613962,"溪元三合 去去願"
効,5613965,"匣肴二開 去胡敎"
劺,5613968,"明尤三開 平莫浮"
劻,5613971,"溪陽三合 平去王"
劼,5613974,"溪山二開 入恪八"
劾,5613977,"溪皆二開 去苦戒"
㔙,5613980,"幫庚二開 平甫盲"
𠡝,5613983,"疑眞三開 入魚乙-重鈕"
勀,5613986,"溪登一開 入苦得"
勁,5613989,"見清三開 去居正"
勃,5613992,"並魂一合 入蒲没"
勅,5613995,"徹蒸三開 入恥力"
勇,5613998,"以鍾三開 上余隴"
勉,5614001,"明仙三開 上亡辨-重鈕"
勍,5614004,"群庚三開 平渠京"
勑,5614007,"來咍一開 去落代"
㔝,5614010,"來陽三開 上良㢡"
㔞,5614013,"溪皆二合 平苦淮"
勒,5614016,"來登一開 入盧則"
勔,5614019,"明仙三開 上彌兖"
動,5614022,"定東一開 上徒揔"
勘,5614025,"溪覃一開 去苦紺"
務,5614028,"明虞三合 去亡遇"
㔠,5614031,"曉刪二開 入許鎋"
勛,5614034,"曉文三合 平許云"
勜,5614037,"影東一開 上烏孔"
勞,5614043,"來豪一開 平魯刀"
㔡,5614046,"幫先四開 入方結"
𠢆,5614049,"匣刪二開 入胡瞎"
𠢈,5614052,"見魚三開 上居許"
募,5614055,"明模一開 去莫故"
勠,5614058,"來尤三開 平力求"
勡,5614061,"滂宵三開 去匹妙"
勢,5614064,"書祭三開 去舒制"
勣,5614067,"精青四開 入則歷"
勤,5614070,"群欣三開 平巨斤"
勥,5614073,"群陽三開 平巨良"
勦,5614076,"崇肴二開 平鉏交"
𠢓,5614079,"明唐一開 入慕各"
𠢕,5614082,"匣豪一開 平胡刀"
勨,5614085,"以陽三開 上餘兩"
勩,5614088,"以脂三開 去羊至"
勬,5614091,"見仙三合 平居員-重鈕"
㔢,5614094,"精仙三合 入子悅"
𠢠,5614097,"來蒸三開 入林直"
𠢤,5614100,"見元三合 入居月"
勮,5614103,"群魚三開 去其據"
勰,5614106,"匣添四開 入胡頰"
勱,5614109,"明夬二開 去莫話"
勲,5614112,"曉文三合 平許云"
𠢲,5614115,"溪皆二開 上苦駭"
𠢳,5614118,"生蒸三開 入所力"
勴,5614121,"來魚三開 去良倨"
勵,5614124,"來祭三開 去力制"
㔣,5614127,"來灰一合 平魯回"
㔥,5614131,"並佳二開 上薄蟹"
勷,5614133,"日陽三開 平汝陽"
勸,5614136,"溪元三合 去去願"
𠣊,5614139,"來魚三開 去良倨"
勹,5614142,"幫肴二開 平布交"
勺,5614145,"章陽三開 入之若"
勻,5614148,"以諄三合 平羊倫"
勼,5614151,"見尤三開 平居求"
勽,5614154,"明文三合 上武粉"
勿,5614157,"明文三合 入文弗"
匃,5614160,"見泰一開 去古太"
包,5614164,"幫肴二開 平布交"
匈,5614167,"曉鍾三開 平許容"
𠣑,5614170,"影肴二開 平於交"
匉,5614173,"滂耕二開 平普耕"
匊,5614176,"見東三開 入居六"
匋,5614179,"定豪一開 平徒刀"
匌,5614182,"見覃一開 入古沓"
𠣙,5614185,"邪諄三合 平詳遵"
匍,5614188,"並模一開 平薄胡"
𠣟,5614191,"清諄三合 平七倫"
𠣨,5614194,"疑支三開 平魚羈-重鈕"
𠣪,5614197,"群虞三合 平其俱"
𠣫,5614200,"常宵三開 去寔照"
𠣬,5614203,"心諄三合 上思尹"
匏,5614206,"並肴二開 平薄交"
匐,5614209,"並東三開 入房六"
匑,5614212,"見東三開 平居戎"
㔩,5614215,"影覃一開 入烏合"
𠣵,5614218,"並登一開 入蒲北"
㔪,5614221,"來模一開 上郎古"
𠣾,5614224,"滂登一開 入匹北"
𠣿,5614227,"見尤三開 去居祐"
𠤄,5614230,"溪東三開 入驅匊"
𠤈,5614234,"並東三開 去馮貢"
匕,5614237,"幫脂三開 上卑履"
化,5614240,"曉麻二合 去呼霸"
𠤏,5614243,"幫豪一開 上博抱"
北,5614246,"幫登一開 入博墨"
匙,5614249,"常支三開 平是支"
匚,5614252,"幫陽三合 平府良"
匜,5614255,"以支三開 平弋支"
匠,5614258,"從陽三開 去疾亮"
匡,5614261,"溪陽三合 平去王"
匣,5614264,"匣銜二開 入胡甲"
匤,5614267,"溪鍾三開 入丘玉"
匥,5614270,"並仙三開 去皮變-重鈕"
㔯,5614273,"邪仙三合 平似宣"
匧,5614276,"溪添四開 入苦協"
匨,5614279,"精唐一開 平則郎"
𠤼,5614282,"定蕭四開 平徒聊"
匪,5614285,"幫微三合 上府尾"
匫,5614288,"曉魂一合 入呼骨"
匭,5614291,"見脂三合 上居洧-重鈕"
𠥐,5614294,"清唐一開 平七岡"
匯,5614298,"溪皆二合 平苦淮"
㔲,5614301,"見脂三合 上居洧-重鈕"
㔴,5614304,"以蒸三開 入與職"
匰,5614307,"端寒一開 平都寒"
匱,5614310,"群脂三合 去求位-重鈕"
𠥙,5614313,"清仙三合 平此緣"
匳,5614316,"來鹽三開 平力鹽"
𠥜,5614319,"影寒一開 入烏葛"
匴,5614322,"心桓一合 上蘇管"
匵,5614325,"定東一開 入徒谷"
匶,5614328,"群尤三開 去巨救"
𠥦,5614332,"以蒸三開 入與職"
㔶,5614335,"見覃一開 上古禫"
匸,5614338,"曉齊四開 上胡禮"
匹,5614341,"滂眞三開 入譬吉"
医,5614344,"影齊四開 去於計"
匽,5614347,"影元三開 上於幰"
𠥴,5614350,"匣覃一開 平胡男"
匾,5614353,"幫先四開 上方典"
匿,5614356,"娘蒸三開 入女力"
區,5614359,"溪虞三合 平豈俱"
㔸,5614362,"透齊四開 平土雞"
𠥸,5614365,"透齊四開 平土雞"
十,5614368,"常侵三開 入是執"
卂,5614371,"知祭三合 去陟衛-重鈕"
千,5614374,"清先四開 平蒼先"
升,5614377,"書蒸三開 平識蒸"
午,5614380,"疑模一開 上疑古"
㔹,5614383,"來登一開 入盧則"
卉,5614386,"曉微三合 上許偉"
半,5614389,"幫桓一合 去博慢?"
卌,5614392,"心侵三開 入先立"
㔻,5614396,"滂脂三開 平敷悲-重鈕"
𠦃,5614399,"心談一開 入私盍"
𠦄,5614403,"心覃一開 入蘇合"
𠦎,5614406,"透豪一開 平土刀"
𠦒,5614409,"幫桓一合 平北潘"
卑,5614412,"幫支三開 平府移"
卒,5614415,"精諄三合 入子聿"
卓,5614418,"知江二開 入竹角"
協,5614421,"匣添四開 入胡頰"
南,5614424,"泥覃一開 平那含"
𠦫,5614427,"從侵三開 入秦入"
𠦬,5614430,"見皆二合 平古懷"
博,5614433,"幫唐一合 入補各"
卛,5614436,"見元三合 去居願"
卜,5614439,"幫東一開 入博木"
卝,5614442,"匣庚二合 上乎䁝"
卞,5614445,"並仙三開 去皮變-重鈕"
卟,5614448,"見齊四開 平古奚"
占,5614451,"章鹽三開 平職廉"
卣,5614454,"以尤三開 平以周"
卤,5614457,"心齊四開 平先稽"
𠧙,5614460,"常宵三開 平市昭"
𠧚,5614463,"昌清三開 入昌石"
卦,5614466,"見佳二合 去古賣"
𠧞,5614469,"澄宵三開 上治小-重鈕"
𠧧,5614472,"心齊四開 平先稽"
𠧩,5614475,"曉灰一合 去荒内"
𠧪,5614478,"定蕭四開 平徒聊"
𠧵,5614481,"昌清三開 入昌石"
𠧷,5614484,"以尤三開 平以周"
卬,5614487,"疑唐一開 平五岡"
𠨎,5614490,"崇仙三合 去士戀-重鈕"
卯,5614493,"明肴二開 上莫飽"
印,5614496,"影眞三開 去於刃"
危,5614499,"疑支三合 平魚爲-重鈕"
卲,5614502,"常宵三開 去寔照"
即,5614505,"精蒸三開 入子力"
却,5614508,"溪陽三開 入去約"
卵,5614511,"來桓一合 上盧管"
卷,5614517,"群仙三合 平巨員-重鈕"
卸,5614520,"心麻三開 去司夜"
卹,5614523,"心諄三合 入辛聿"
卻,5614526,"見陽三開 入居勺"
卽,5614529,"精蒸三開 入子力"
𠨜,5614532,"疑魂一合 入五忽"
卿,5614535,"溪庚三開 平去京"
厀,5614538,"心眞三開 入息七"
𠨧,5614541,"清仙三開 平七然"
厂,5614544,"曉寒一開 上呼旱"
厃,5614547,"章鹽三開 平職廉"
厄,5614550,"影耕二開 入於革"
厇,5614553,"知耕二開 入陟革"
𠨮,5614556,"莊蒸三開 入阻力"
厊,5614559,"疑麻二開 上五下"
𠨴,5614565,"見皆二開 去古拜"
厎,5614569,"章脂三開 上職雉-重鈕"
厏,5614572,"莊麻二開 上側下"
㕆,5614575,"端模一開 上當古"
㕇,5614578,"來覃一開 入盧合"
𠩁,5614582,"定冬一開 平徒冬"
𠩂,5614585,"溪嚴三開 入去劫"
𠩃,5614588,"以陽三開 入以灼"
𠩄,5614591,"生魚三開 上踈舉"
厓,5614594,"疑佳二開 平五佳"
㕈,5614597,"影咍一開 上於改"
厖,5614600,"明江二開 平莫江"
厗,5614603,"定齊四開 平杜奚"
厙,5614606,"書麻三開 去始夜"
㕊,5614612,"滂虞三合 平芳無"
𠩗,5614615,"以支三開 平弋支"
𠩘,5614618,"見銜二開 入古狎"
厜,5614621,"精支三開 平姊移"
厝,5614624,"清模一開 去倉故"
原,5614627,"疑元三合 平愚袁"
虒,5614630,"心支三開 平息移"
㕋,5614633,"群侵三開 平巨金-重鈕"
𠩧,5614636,"溪覃一開 入口荅"
𠩫,5614639,"疑青四開 入五歷"
𠩬,5614642,"來之三開 平里之"
𠩰,5614645,"端灰一合 平都回"
𠩺,5614648,"曉之三開 平許其"
厤,5614651,"來青四開 入郎擊"
厥,5614654,"見文三合 入九勿"
㕎,5614660,"溪談一開 入苦盍"
厬,5614663,"見脂三合 上居洧-重鈕"
厭,5614666,"影鹽三開 上於琰"
𠪙,5614669,"心之三開 上胥里"
𠪚,5614672,"疑侵三開 平魚金-重鈕"
厱,5614675,"溪咸二開 平苦咸"
厲,5614678,"來祭三開 去力制"
㕒,5614681,"疑支三合 平魚爲-重鈕"
𠪮,5614684,"章清三開 入之石"
𠪻,5614687,"並虞三合 去符遇"
厴,5614690,"影鹽三開 上於琰"
厵,5614693,"疑元三合 平愚袁"
